date,type,business_id
20160914,Required,a2j0f0000015MUuAAM
20160331,Required,a2j0f0000015MUuAAM
20170123,Required,a2j0f0000015MVwAAM
20160921,Follow-up,a2j0f0000015MVwAAM
20160919,Required,a2j0f0000015MVwAAM
20160216,Follow-up,a2j0f0000015MVwAAM
20160211,Required,a2j0f0000015MVwAAM
20170309,Required,a2j0f0000015MMzAAM
20160309,Required,a2j0f0000015LujAAE
20161214,Follow-up,a2j0f0000015MiVAAU
20160823,Required,a2j0f0000015NL4AAM
20161206,Follow-up,a2j0f0000015LPvAAM
20161205,Required,a2j0f0000015NYBAA2
20160404,Required,a2j0f0000015NeFAAU
20160307,Required,a2j0f0000015NqrAAE
20160412,Required,a2j0f0000015O3ZAAU
20170317,Required,a2j0f0000015N6tAAE
20170425,Required,a2j0f0000015KmuAAE
20160211,Required,a2j0f0000015KtRAAU
20170418,Required,a2j0f0000015MzsAAE
20160322,Follow-up,a2j0f0000015NuIAAU
20160229,Follow-up,a2j0f0000015MnRAAU
20170602,Required,a2j0f0000015LzAAAU
20160705,Required,a2j0f0000015N5WAAU
20161014,Required,a2j0f0000015MpMAAU
20160303,Required,a2j0f0000015M0cAAE
20161024,Required,a2j0f0000015LRHAA2
20161020,Required,a2j0f0000015LsUAAU
20161104,Required,a2j0f0000015MibAAE
20170602,Required,a2j0f0000015NakAAE
20161020,Required,a2j0f0000015NS2AAM
20160323,Required,a2j0f0000015NSuAAM
20161101,Required,a2j0f0000015MDtAAM
20170405,Required,a2j0f0000015Lc0AAE
20160426,Required,a2j0f0000015N4dAAE
20160204,Required,a2j0f0000015M5oAAE
20170208,Required,a2j0f0000015MXlAAM
20160923,Required,a2j0f0000015MXlAAM
20160211,Required,a2j0f0000015MXlAAM
20170426,Required,a2j0f0000015MY0AAM
20161214,Required,a2j0f0000015MY0AAM
20160829,Required,a2j0f0000015MY0AAM
20160421,Required,a2j0f0000015MY0AAM
20161007,Required,a2j0f0000015MHWAA2
20161130,Required,a2j0f0000015MiUAAU
20170504,Follow-up,a2j0f0000015L9sAAE
20160926,Required,a2j0f0000015LVVAA2
20160913,Required,a2j0f0000015NVKAA2
20160718,Required,a2j0f0000015MvoAAE
20161130,Required,a2j0f0000015M0kAAE
20160113,Required,a2j0f0000015Nj7AAE
20160526,Required,a2j0f0000015NmaAAE
20170106,Required,a2j0f0000015N7uAAE
20160812,Required,a2j0f0000015LJnAAM
20160422,Required,a2j0f0000015LcRAAU
20160516,Required,a2j0f0000015O1wAAE
20160728,Required,a2j0f0000015NwOAAU
20160415,Required,a2j0f0000015LxzAAE
20160621,Required,a2j0f0000015LWtAAM
20161019,Follow-up,a2j0f0000015NKxAAM
20170106,Required,a2j0f0000015MqeAAE
20161012,Required,a2j0f0000015MZmAAM
20170307,Required,a2j0f0000015MckAAE
20161214,Required,a2j0f0000015MckAAE
20170530,Required,a2j0f0000015MjTAAU
20161031,Required,a2j0f0000015MjTAAU
20160509,Required,a2j0f0000015MjTAAU
20170113,Required,a2j0f0000015N7dAAE
20160322,Required,a2j0f0000015NHqAAM
20170407,Follow-up,a2j0f0000015M5BAAU
20160607,Required,a2j0f0000015O45AAE
20161003,Required,a2j0f0000015L6FAAU
20161017,Required,a2j0f0000015L3yAAE
20161213,Follow-up,a2j0f0000015LDmAAM
20161013,Follow-up,a2j0f0000015LwNAAU
20170310,Required,a2j0f0000015LYKAA2
20160805,Required,a2j0f0000015KsHAAU
20170106,Required,a2j0f0000015Kx8AAE
20160225,Required,a2j0f0000015MVDAA2
20170206,Required,a2j0f0000015L3hAAE
20161111,Follow-up,a2j0f0000015MAYAA2
20160303,Required,a2j0f0000015NgSAAU
20170206,Required,a2j0f0000015Nh0AAE
20160715,Required,a2j0f0000015MJJAA2
20160422,Required,a2j0f0000015LgJAAU
20161013,Follow-up,a2j0f0000015Kn7AAE
20160826,Required,a2j0f0000015KssAAE
20160428,Required,a2j0f0000015N9eAAE
20160927,Required,a2j0f0000015NHcAAM
20161027,Required,a2j0f0000015NbAAAU
20161208,Required,a2j0f0000015LjUAAU
20161123,Required,a2j0f0000015MNAAA2
20161026,Required,a2j0f0000015LYKAA2
20160524,Follow-up,a2j0f0000015NvKAAU
20161018,Required,a2j0f0000015MdLAAU
20160831,Required,a2j0f0000015MfjAAE
20160428,Required,a2j0f0000015LXFAA2
20160504,Required,a2j0f0000015LNuAAM
20161124,Required,a2j0f0000015KwSAAU
20170406,Required,a2j0f0000015NL9AAM
20161012,Required,a2j0f0000015KseAAE
20160211,Required,a2j0f0000015KteAAE
20161212,Required,a2j0f0000015M8aAAE
20160208,Required,a2j0f0000015NbGAAU
20160921,Required,a2j0f0000015Ng6AAE
20160725,Required,a2j0f0000015NZmAAM
20161129,Required,a2j0f0000015NZpAAM
20160826,Required,a2j0f0000015MGSAA2
20170330,Required,a2j0f0000015MQbAAM
20160509,Follow-up,a2j0f0000015MPjAAM
20160201,Required,a2j0f0000015N7HAAU
20160824,Required,a2j0f0000015Li0AAE
20170119,Required,a2j0f0000015LShAAM
20170501,Required,a2j0f0000015L9YAAU
20170127,Required,a2j0f0000015LvYAAU
20160412,Required,a2j0f0000015MmYAAU
20161017,Required,a2j0f0000015N1RAAU
20160817,Required,a2j0f0000015N1RAAU
20160420,Required,a2j0f0000015N1RAAU
20170608,Required,a2j0f0000015N4NAAU
20161124,Required,a2j0f0000015N4NAAU
20160622,Required,a2j0f0000015N4NAAU
20160819,Required,a2j0f0000015Mn5AAE
20160125,Required,a2j0f0000015MQoAAM
20160209,Required,a2j0f0000015NjXAAU
20160222,Required,a2j0f0000015MD6AAM
20160122,Required,a2j0f0000015MPpAAM
20161201,Required,a2j0f0000015LPqAAM
20170310,Required,a2j0f0000015O6AAAU
20161201,Required,a2j0f0000015MROAA2
20160805,Required,a2j0f0000015MROAA2
20160920,Required,a2j0f0000015MTqAAM
20160308,Required,a2j0f0000015MW2AAM
20170309,Required,a2j0f0000015MW7AAM
20170112,Required,a2j0f0000015MZkAAM
20170413,Required,a2j0f0000015MaUAAU
20161209,Required,a2j0f0000015MaUAAU
20161027,Required,a2j0f0000015MdSAAU
20160115,Required,a2j0f0000015MdSAAU
20161020,Required,a2j0f0000015MTfAAM
20160518,Required,a2j0f0000015MLbAAM
20170405,Required,a2j0f0000015LIGAA2
20161031,Required,a2j0f0000015NfPAAU
20161031,Required,a2j0f0000015MqWAAU
20160126,Required,a2j0f0000015M2zAAE
20160601,Required,a2j0f0000015M4WAAU
20170516,Required,a2j0f0000015N8eAAE
20161214,Required,a2j0f0000015N8eAAE
20160829,Required,a2j0f0000015N8eAAE
20170315,Required,a2j0f0000015N92AAE
20161121,Required,a2j0f0000015N92AAE
20170531,Required,a2j0f0000015MdSAAU
20160525,Required,a2j0f0000015MVTAA2
20160621,Required,a2j0f0000015NyFAAU
20170410,Required,a2j0f0000015LSYAA2
20160720,Required,a2j0f0000015LJKAA2
20160810,Required,a2j0f0000015Kr4AAE
20170125,Required,a2j0f0000015KqgAAE
20160219,Required,a2j0f0000015MhaAAE
20170131,Follow-up,a2j0f0000015MilAAE
20160505,Required,a2j0f0000015MirAAE
20161031,Required,a2j0f0000015MjsAAE
20160721,Required,a2j0f0000015Mo3AAE
20160208,Required,a2j0f0000015Mo3AAE
20170119,Follow-up,a2j0f0000015MpXAAU
20180803,Required,a2j0f0000015NcvAAE
20191018,Required,a2j0f0000015MwLAAU
20191021,Follow-up,a2j0f000001HwLoAAK
20191018,Required,a2j0f0000015NndAAE
20191018,Required,a2j0f0000015MeoAAE
20190603,Required,a2j0f000001ICA9AAO
20190416,Required,a2j0f0000015MhHAAU
20190830,Required,a2j0f0000015O64AAE
20180605,Follow-up,a2j0f0000015LgpAAE
20180814,Required,a2j0f0000015LBjAAM
20180410,Required,a2j0f0000015Kw8AAE
20180410,Required,a2j0f0000015M8rAAE
20180410,Required,a2j0f0000015NJGAA2
20180410,Required,a2j0f0000015MSeAAM
20180410,Required,a2j0f0000015Mw9AAE
20180410,Required,a2j0f0000015MbbAAE
20180410,Required,a2j0f0000015MBnAAM
20180410,Required,a2j0f0000015MGFAA2
20180410,Required,a2j0f0000015Nc8AAE
20180410,Required,a2j0f0000015NypAAE
20180612,Required,a2j0f0000015KrVAAU
20190627,Follow-up,a2j0f0000015MavAAE
20190207,Required,a2j0f000001EJXhAAO
20190207,Follow-up,a2j0f0000015Lx4AAE
20190207,Required,a2j0f000000Rz4VAAS
20190417,Follow-up,a2j0f0000015Mt7AAE
20190207,Required,a2j0f0000015LWtAAM
20190207,Required,a2j0f0000015MavAAE
20181218,Required,a2j0f0000015N3eAAE
20181220,Required,a2j0f0000008MEnAAM
20190903,Required,a2j0f0000015LEfAAM
20181218,Required,a2j0f0000008MvNAAU
20181218,Required,a2j0f000000IBz4AAG
20190906,Required,a2j0f0000015LA1AAM
20181218,Required,a2j0f0000015MHmAAM
20190903,Required,a2j0f0000015MuJAAU
20181218,Required,a2j0f0000015NB9AAM
20181218,Required,a2j0f0000015MO3AAM
20190211,Required,a2j0f0000015KxwAAE
20181219,Follow-up,a2j0f0000015LslAAE
20181218,Required,a2j0f0000015MBUAA2
20181218,Required,a2j0f0000015LeAAAU
20181218,Required,a2j0f0000015NMAAA2
20181218,Required,a2j0f0000015N16AAE
20181218,Required,a2j0f000000jX9rAAE
20181218,Required,a2j0f000001NLNuAAO
20181218,Required,a2j0f0000015Kn7AAE
20181218,Required,a2j0f0000015LiNAAU
20181218,Required,a2j0f0000015MThAAM
20181218,Required,a2j0f0000019N6fAAE
20181218,Required,a2j0f0000015Nw3AAE
20181218,Required,a2j0f0000015LHAAA2
20181218,Required,a2j0f0000015MXyAAM
20181218,Required,a2j0f0000015LDWAA2
20181218,Required,a2j0f0000015KsLAAU
20181218,Required,a2j0f0000015KtlAAE
20181218,Required,a2j0f0000015MeMAAU
20181218,Required,a2j0f0000015NrxAAE
20181218,Required,a2j0f0000015MlHAAU
20181218,Required,a2j0f0000015KmtAAE
20170829,Required,a2j0f0000015LltAAE
20170829,Required,a2j0f0000015KmSAAU
20170829,Required,a2j0f0000015N6bAAE
20170829,Required,a2j0f0000015NJGAA2
20170829,Required,a2j0f0000015LASAA2
20180924,Required,a2j0f0000015NdKAAU
20180924,Required,a2j0f0000015Md2AAE
20180924,Required,a2j0f0000015LygAAE
20180924,Required,a2j0f0000015NUrAAM
20180924,Required,a2j0f0000015MhUAAU
20170829,Required,a2j0f0000015MoxAAE
20180924,Required,a2j0f0000015LPEAA2
20180924,Required,a2j0f0000015NbQAAU
20170829,Required,a2j0f0000015Ko3AAE
20170829,Required,a2j0f0000015LXGAA2
20170829,Required,a2j0f0000015NCXAA2
20180412,Required,a2j0f0000015MW3AAM
20180412,Required,a2j0f0000015NEDAA2
20180412,Required,a2j0f0000015LSRAA2
20180412,Required,a2j0f000000jVedAAE
20180412,Required,a2j0f0000015M0NAAU
20180412,Required,a2j0f000000jVeiAAE
20180412,Required,a2j0f0000015NaqAAE
20180412,Required,a2j0f0000015LzEAAU
20180614,Required,a2j0f0000015LpaAAE
20180614,Required,a2j0f000000jh1cAAA
20180614,Required,a2j0f0000015NlpAAE
20180614,Required,a2j0f0000015L2vAAE
20180614,Required,a2j0f0000015M9WAAU
20180614,Required,a2j0f0000015MnTAAU
20180614,Required,a2j0f0000015NaHAAU
20180614,Required,a2j0f0000015KwOAAU
20180719,Required,a2j0f0000015NFLAA2
20180412,Required,a2j0f0000015NTtAAM
20180412,Required,a2j0f0000015MPaAAM
20180612,Follow-up,a2j0f0000015Lm9AAE
20190912,Required,a2j0f0000015N3dAAE
20190703,Required,a2j0f0000015L74AAE
20190129,Required,a2j0f000001ITNRAA4
20190129,Required,a2j0f0000015LWFAA2
20190308,Required,a2j0f0000015LInAAM
20190204,Required,a2j0f0000015NqPAAU
20190204,Required,a2j0f0000015N73AAE
20190730,Required,a2j0f0000015LEaAAM
20190730,Required,a2j0f0000015NJ9AAM
20190730,Required,a2j0f000000KU6sAAG
20190730,Required,a2j0f0000015POqAAM
20190730,Required,a2j0f0000015LtdAAE
20190730,Required,a2j0f0000015NncAAE
20180810,Required,a2j0f0000015MVLAA2
20180813,Follow-up,a2j0f0000019L5aAAE
20180810,Required,a2j0f0000015Mj5AAE
20180912,Required,a2j0f0000015NXkAAM
20180907,Required,a2j0f0000003MxiAAE
20180907,Required,a2j0f0000015KoZAAU
20180907,Required,a2j0f0000015NrnAAE
20180907,Required,a2j0f000000IBFBAA4
20180907,Required,a2j0f0000015NZxAAM
20180907,Required,a2j0f0000015NNFAA2
20180907,Required,a2j0f000000ICcfAAG
20180129,Required,a2j0f0000015MLrAAM
20180129,Required,a2j0f0000015KyYAAU
20191214,Required,a2j0f0000015KoaAAE
20171003,Required,a2j0f0000015MKIAA2
20191220,Follow-up,a2j0f0000015KoaAAE
20170628,Required,a2j0f0000015KmAAAU
20171023,Required,a2j0f0000015Nx5AAE
20170927,Required,a2j0f0000015MMqAAM
20180209,Required,a2j0f0000015LOuAAM
20190401,Required,a2j0f0000010zNKAAY
20190404,Follow-up,a2j0f0000015NebAAE
20190401,Required,a2j0f0000019NLpAAM
20190401,Required,a2j0f0000015LajAAE
20190401,Required,a2j0f0000019OMyAAM
20190401,Required,a2j0f0000015M0JAAU
20190404,Follow-up,a2j0f0000015LIBAA2
20190401,Required,a2j0f000001N8XHAA0
20190410,Follow-up,a2j0f0000015N9mAAE
20190401,Required,a2j0f0000015O5fAAE
20190401,Required,a2j0f000001MpiRAAS
20190401,Required,a2j0f0000015MjOAAU
20190401,Required,a2j0f0000015L7EAAU
20190401,Required,a2j0f000001ICTPAA4
20190401,Follow-up,a2j0f0000015NseAAE
20190401,Required,a2j0f0000015NebAAE
20190401,Required,a2j0f0000015KstAAE
20190906,Required,a2j0f0000015M4aAAE
20190906,Required,a2j0f0000015LZKAA2
20200103,Required,a2j0f000001VbKoAAK
20180814,Required,a2j0f0000015L2bAAE
20180724,Required,a2j0f0000015MqVAAU
20180814,Required,a2j0f000001ICTFAA4
20180724,Required,a2j0f0000015KmIAAU
20180724,Required,a2j0f0000015MsEAAU
20180814,Required,a2j0f0000015LknAAE
20171116,Required,a2j0f0000015MchAAE
20180821,Follow-up,a2j0f0000015LBjAAM
20180724,Required,a2j0f0000015NqrAAE
20180814,Required,a2j0f0000015LwiAAE
20191118,Required,a2j0f0000015L8AAAU
20191118,Required,a2j0f000001IBHXAA4
20191118,Required,a2j0f0000015NxgAAE
20190727,Required,a2j0f0000015M8aAAE
20180410,Required,a2j0f0000015NN4AAM
20180410,Required,a2j0f0000015LL9AAM
20180410,Required,a2j0f0000015NQeAAM
20180410,Required,a2j0f0000015LAvAAM
20180410,Required,a2j0f0000015LbUAAU
20180410,Required,a2j0f0000015LppAAE
20181018,Required,a2j0f0000015Na3AAE
20181018,Required,a2j0f0000015Nx5AAE
20181018,Required,a2j0f000001M58PAAS
20181018,Required,a2j0f0000015MQaAAM
20181018,Required,a2j0f0000015LajAAE
20181018,Required,a2j0f0000015Mk1AAE
20181018,Required,a2j0f0000015L51AAE
20181018,Required,a2j0f000001M4uwAAC
20181018,Required,a2j0f0000015NQtAAM
20181018,Required,a2j0f0000015N9yAAE
20191118,Required,a2j0f0000015MZVAA2
20181018,Required,a2j0f0000015LKZAA2
20181018,Required,a2j0f0000015LBUAA2
20181018,Required,a2j0f0000015L7YAAU
20181018,Required,a2j0f0000015MufAAE
20181018,Required,a2j0f0000015NqGAAU
20181018,Required,a2j0f0000008NRGAA2
20181018,Required,a2j0f0000015L1SAAU
20181018,Required,a2j0f0000015LQyAAM
20190314,Required,a2j0f0000015LoYAAU
20190314,Required,a2j0f0000015KyJAAU
20181116,Required,a2j0f0000015NcPAAU
20181116,Required,a2j0f000001MjBXAA0
20190319,Follow-up,a2j0f0000015LvcAAE
20190314,Required,a2j0f0000015LM0AAM
20181116,Required,a2j0f0000015N1tAAE
20190314,Required,a2j0f000001AwlaAAC
20190314,Required,a2j0f0000015LYmAAM
20190314,Required,a2j0f0000015NHHAA2
20181116,Required,a2j0f0000015LhFAAU
20181116,Required,a2j0f000000jWV3AAM
20190314,Required,a2j0f0000015L5fAAE
20181116,Required,a2j0f0000015LcqAAE
20180807,Required,a2j0f0000015M1nAAE
20191205,Required,a2j0f0000015KoeAAE
20191205,Required,a2j4R000001RghGQAS
20191205,Required,a2j4R000001RfrtQAC
20191205,Required,a2j4R000001RHHRQA4
20191205,Required,a2j0f0000015MJfAAM
20191205,Required,a2j0f000001UkkJAAS
20191205,Required,a2j0f0000015Me3AAE
20180627,Required,a2j0f0000015O3JAAU
20180627,Required,a2j0f0000015MGiAAM
20180627,Required,a2j0f0000015MWvAAM
20180627,Required,a2j0f0000015OYBAA2
20180627,Required,a2j0f0000015N3eAAE
20180627,Required,a2j0f0000015NgrAAE
20180627,Required,a2j0f0000015O2KAAU
20180627,Required,a2j0f0000015NufAAE
20180627,Required,a2j0f0000015LzlAAE
20180627,Required,a2j0f0000015Na6AAE
20180627,Required,a2j0f0000015L7CAAU
20180627,Required,a2j0f0000015LDmAAM
20180627,Required,a2j0f0000015NyIAAU
20190926,Required,a2j0f0000015L5TAAU
20190926,Required,a2j0f0000015LKRAA2
20191002,Follow-up,a2j0f0000015MR7AAM
20190926,Required,a2j0f0000015MiVAAU
20190916,Required,a2j0f0000015NlIAAU
20190926,Required,a2j0f0000015L4eAAE
20190926,Required,a2j0f0000015LUVAA2
20190926,Required,a2j0f0000015M7TAAU
20190926,Required,a2j0f000001AOMaAAO
20190926,Required,a2j0f000000IAyoAAG
20191015,Required,a2j0f0000015Le6AAE
20190205,Required,a2j0f000001IQmoAAG
20190205,Required,a2j0f000001EELOAA4
20190205,Required,a2j0f0000015L2BAAU
20190205,Required,a2j0f0000003RmWAAU
20190205,Required,a2j0f000001EEBiAAO
20190205,Required,a2j0f0000015LDgAAM
20190205,Required,a2j0f0000015NrUAAU
20190205,Required,a2j0f0000015NpfAAE
20190205,Required,a2j0f0000015MOdAAM
20190205,Required,a2j0f0000015NvZAAU
20171109,Required,a2j0f0000015LVwAAM
20171109,Required,a2j0f0000015MP0AAM
20180316,Required,a2j0f0000015LESAA2
20180320,Follow-up,a2j0f000000RyN2AAK
20190531,Required,a2j0f0000015LmDAAU
20190204,Required,a2j0f0000015NhTAAU
20180905,Required,a2j0f0000015MzBAAU
20180525,Required,a2j0f0000015MblAAE
20190204,Required,a2j0f000001ECe4AAG
20180925,Required,a2j0f0000015NUIAA2
20180919,Required,a2j0f0000015NmFAAU
20180129,Required,a2j0f0000015NjgAAE
20190506,Required,a2j0f0000015NqxAAE
20190506,Required,a2j0f0000015Kw8AAE
20190506,Required,a2j0f0000019NOUAA2
20190506,Required,a2j0f000001NBp2AAG
20190506,Required,a2j0f000000IBqgAAG
20190506,Required,a2j0f0000015O3JAAU
20190506,Required,a2j0f0000015M5dAAE
20190506,Required,a2j0f00000035ewAAA
20190506,Required,a2j0f0000015NZ5AAM
20180530,Required,a2j0f0000015NVwAAM
20180608,Required,a2j0f0000015LpuAAE
20180913,Required,a2j0f0000015Mi5AAE
20180913,Required,a2j0f0000015Lu7AAE
20180913,Required,a2j0f0000010za4AAA
20180913,Required,a2j0f0000003VGAAA2
20180913,Required,a2j0f0000015N3jAAE
20180913,Required,a2j0f0000015LjaAAE
20180913,Required,a2j0f000000IB9NAAW
20180913,Required,a2j0f0000008NWVAA2
20180821,Required,a2j0f0000015NL6AAM
20180821,Required,a2j0f0000015LybAAE
20180906,Required,a2j0f0000015LMqAAM
20190619,Required,a2j0f0000015MXiAAM
20171213,Required,a2j0f0000015N9cAAE
20171213,Required,a2j0f0000015NhMAAU
20171213,Required,a2j0f0000015NHhAAM
20171219,Required,a2j0f0000008NHLAA2
20171213,Required,a2j0f0000015NvTAAU
20171213,Required,a2j0f0000015LXRAA2
20171213,Required,a2j0f0000015NJgAAM
20180813,Follow-up,a2j0f0000015MSEAA2
20180604,Required,a2j0f000000ICcBAAW
20180605,Required,a2j0f0000015NbdAAE
20180604,Required,a2j0f0000015MKWAA2
20180604,Required,a2j0f0000015KzyAAE
20180604,Required,a2j0f000000jeIvAAI
20180604,Required,a2j0f0000010z2HAAQ
20181112,Required,a2j0f0000015LihAAE
20181112,Required,a2j0f0000015L3fAAE
20180313,Required,a2j0f0000015LTyAAM
20181112,Required,a2j0f0000015NOGAA2
20180326,Follow-up,a2j0f0000015MOQAA2
20181112,Required,a2j0f0000015MfGAAU
20181112,Required,a2j0f0000015MEoAAM
20181112,Required,a2j0f0000015LzEAAU
20181112,Required,a2j0f0000015NSxAAM
20180313,Required,a2j0f0000015LFcAAM
20181112,Required,a2j0f0000015LNgAAM
20180313,Required,a2j0f0000015MQyAAM
20181112,Required,a2j0f0000015NnuAAE
20180313,Required,a2j0f0000008N0NAAU
20181112,Required,a2j0f000000jWP0AAM
20180316,Required,a2j0f0000015LVwAAM
20180316,Required,a2j0f0000015MR6AAM
20180316,Required,a2j0f0000015NI4AAM
20181116,Required,a2j0f0000015NLgAAM
20181220,Follow-up,a2j0f0000008LnWAAU
20181220,Required,a2j0f0000015MsJAAU
20181220,Required,a2j0f0000015NIwAAM
20181220,Required,a2j0f0000015LgSAAU
20181220,Follow-up,a2j0f0000015MCPAA2
20181116,Required,a2j0f0000015Ky3AAE
20181220,Required,a2j0f0000015LZrAAM
20181221,Follow-up,a2j0f0000015MFrAAM
20181220,Required,a2j0f0000015MmjAAE
20180227,Required,a2j0f0000015NCwAAM
20180227,Required,a2j0f0000015MUsAAM
20190102,Required,a2j0f0000015MB6AAM
20190603,Required,a2j0f0000015O6eAAE
20180901,Follow-up,a2j0f0000015NfyAAE
20171220,Required,a2j0f0000015PVwAAM
20180831,Required,a2j0f0000003FOAAA2
20180831,Required,a2j0f0000015LWgAAM
20190617,Required,a2j0f000000jv2qAAA
20190603,Required,a2j0f0000015NEuAAM
20180723,Required,a2j0f0000015KqAAAU
20180723,Required,a2j0f0000015NFJAA2
20180723,Required,a2j0f0000015LE2AAM
20180723,Required,a2j0f000001I1DDAA0
20180723,Required,a2j0f0000015LH3AAM
20180723,Required,a2j0f0000015NQEAA2
20180803,Follow-up,a2j0f0000015L49AAE
20180724,Required,a2j0f0000015O0ZAAU
20180725,Follow-up,a2j0f0000015NQEAA2
20180725,Follow-up,a2j0f0000015MMiAAM
20180725,Follow-up,a2j0f0000015LlvAAE
20180723,Required,a2j0f0000010zMMAAY
20180621,Required,a2j0f0000015MwuAAE
20180606,Required,a2j0f0000015Ks5AAE
20180503,Required,a2j0f0000015N8jAAE
20180503,Required,a2j0f0000015Lo0AAE
20180615,Required,a2j0f0000015MgVAAU
20180503,Required,a2j0f0000015M1FAAU
20180604,Required,a2j0f0000015MVbAAM
20180731,Required,a2j0f0000015NEDAA2
20180731,Required,a2j0f0000015NqHAAU
20180503,Required,a2j0f0000015MluAAE
20180601,Required,a2j0f0000015NXqAAM
20180615,Required,a2j0f0000015MnJAAU
20180503,Required,a2j0f0000015NQoAAM
20180618,Required,a2j0f0000015MRZAA2
20180503,Required,a2j0f0000015LKgAAM
20180503,Required,a2j0f0000015LXLAA2
20180503,Required,a2j0f0000015L6xAAE
20180626,Required,a2j0f0000015Nj5AAE
20190624,Required,a2j0f0000015NXkAAM
20191031,Required,a2j0f0000015LRMAA2
20190624,Required,a2j0f0000015LfFAAU
20190603,Follow-up,a2j0f000000TMYlAAO
20180820,Required,a2j0f0000015MOCAA2
20180831,Required,a2j0f0000015N8xAAE
20190418,Follow-up,a2j0f0000015KsnAAE
20190418,Required,a2j0f000000ICQUAA4
20190416,Follow-up,a2j0f0000015LurAAE
20190619,Required,a2j0f0000015MFzAAM
20190619,Required,a2j0f0000015NLKAA2
20190619,Required,a2j0f0000015LmvAAE
20190621,Follow-up,a2j0f0000015O52AAE
20190620,Required,a2j0f0000015LdHAAU
20180920,Required,a2j0f0000015LOPAA2
20170815,Required,a2j0f0000015MXyAAM
20170815,Required,a2j0f0000015LDaAAM
20170814,Required,a2j0f0000015MQ0AAM
20170815,Follow-up,a2j0f0000015LEfAAM
20170814,Required,a2j0f0000015LEfAAM
20180920,Required,a2j0f0000015MYUAA2
20180920,Required,a2j0f0000015O1yAAE
20180920,Required,a2j0f0000015LuCAAU
20190524,Required,a2j0f0000008N1pAAE
20170814,Required,a2j0f0000015NpUAAU
20180920,Required,a2j0f0000015LkYAAU
20190524,Required,a2j0f0000015KvOAAU
20180920,Required,a2j0f0000015NyxAAE
20170814,Required,a2j0f0000015O5kAAE
20180920,Required,a2j0f0000015MoKAAU
20170814,Required,a2j0f0000015KvvAAE
20180920,Required,a2j0f0000019Lj6AAE
20170814,Required,a2j0f0000015NKhAAM
20180920,Required,a2j0f0000015OXhAAM
20170814,Required,a2j0f0000015Le6AAE
20170814,Required,a2j0f0000015NwFAAU
20170814,Required,a2j0f0000015MoLAAU
20170814,Required,a2j0f0000015NjbAAE
20170814,Required,a2j0f0000015MLfAAM
20180910,Required,a2j0f0000015NhHAAU
20180918,Follow-up,a2j0f0000015KtRAAU
20180910,Required,a2j0f0000015KtRAAU
20180911,Required,a2j0f0000015NSXAA2
20180910,Required,a2j0f0000003QPkAAM
20180910,Required,a2j0f0000015MW4AAM
20180911,Required,a2j0f0000015KvnAAE
20180810,Required,a2j0f0000015LT2AAM
20180810,Required,a2j0f0000015MJXAA2
20180810,Required,a2j0f0000015L7vAAE
20180810,Required,a2j0f0000015LJnAAM
20180810,Required,a2j0f0000015LheAAE
20180810,Required,a2j0f0000015MRWAA2
20180810,Required,a2j0f0000015KqgAAE
20180810,Required,a2j0f0000015LODAA2
20180810,Required,a2j0f0000019L5aAAE
20180810,Required,a2j0f0000015MEVAA2
20180810,Required,a2j0f0000015MIgAAM
20180523,Required,a2j0f0000015LmGAAU
20170830,Required,a2j0f0000015KqUAAU
20190429,Required,a2j0f0000015MY0AAM
20180514,Required,a2j0f0000015N70AAE
20180514,Required,a2j0f0000015L86AAE
20180514,Required,a2j0f0000015LBUAA2
20180514,Required,a2j0f0000015M3vAAE
20190429,Required,a2j0f000001NOeoAAG
20190429,Required,a2j0f0000015Lh6AAE
20190429,Required,a2j0f0000015LXTAA2
20190429,Required,a2j0f0000015NukAAE
20190429,Required,a2j0f0000003cVZAAY
20171102,Required,a2j0f0000015KrCAAU
20171102,Required,a2j0f0000015Nc9AAE
20181011,Follow-up,a2j0f0000015LpoAAE
20170705,Required,a2j0f0000015NB9AAM
20181121,Required,a2j0f0000015O3tAAE
20190508,Required,a2j0f0000015LdYAAU
20190304,Required,a2j0f0000015MlNAAU
20181120,Required,a2j0f0000015O1HAAU
20190304,Required,a2j0f0000015NQYAA2
20181129,Follow-up,a2j0f0000015LQGAA2
20190304,Required,a2j0f0000015LTHAA2
20181121,Required,a2j0f0000015NCLAA2
20181120,Required,a2j0f0000015MRHAA2
20181116,Required,a2j0f0000015MBvAAM
20181113,Required,a2j0f0000015LqfAAE
20181113,Required,a2j0f0000015MZVAA2
20181113,Required,a2j0f0000015MB4AAM
20181113,Required,a2j0f0000015Ny5AAE
20181113,Required,a2j0f0000015Nx2AAE
20181113,Required,a2j0f0000015M3OAAU
20181113,Required,a2j0f0000015M0kAAE
20181113,Required,a2j0f0000015NXaAAM
20181113,Required,a2j0f0000015P6mAAE
20181113,Required,a2j0f0000015NVKAA2
20181113,Required,a2j0f0000015NJ2AAM
20181113,Required,a2j0f0000015KxJAAU
20181113,Required,a2j0f0000015MaWAAU
20181113,Required,a2j0f0000015LxcAAE
20171213,Required,a2j0f0000015L4xAAE
20171213,Required,a2j0f0000015LAMAA2
20171213,Required,a2j0f0000015MW7AAM
20171219,Required,a2j0f0000015M5YAAU
20171109,Required,a2j0f0000015McpAAE
20171219,Required,a2j0f0000008NLhAAM
